factor,freq,factor_group_label,factor_package,factor_packages,name_cn,meaning_cn,formula_cn,description,used_in_run,factor_group_key
g_liquidity_rel_context_quality_20d_to_vol_chg_1,30min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·20日质量上下文相对成交量变化1,衡量 20日质量上下文 相对锚点 成交量变化1 的偏离程度，反映相对强弱。,g_liquidity_rel_context_quality_20d_to_vol_chg_1 = (列(20日质量上下文) - 列(成交量变化1)) / (|列(成交量变化1)| + EPS),g_liquidity rel context_quality_20d to vol_chg_1,True,price_volume
g_liquidity_rel_context_trend_20d_to_amount_ratio_12,30min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·20日趋势上下文相对成交额比率12,衡量 20日趋势上下文 相对锚点 成交额比率12 的偏离程度，反映相对强弱。,g_liquidity_rel_context_trend_20d_to_amount_ratio_12 = (列(20日趋势上下文) - 列(成交额比率12)) / (|列(成交额比率12)| + EPS),g_liquidity rel context_trend_20d to amount_ratio_12,True,price_volume
g_liquidity_rel_context_trend_20d_to_vol_chg_1,30min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·20日趋势上下文相对成交量变化1,衡量 20日趋势上下文 相对锚点 成交量变化1 的偏离程度，反映相对强弱。,g_liquidity_rel_context_trend_20d_to_vol_chg_1 = (列(20日趋势上下文) - 列(成交量变化1)) / (|列(成交量变化1)| + EPS),g_liquidity rel context_trend_20d to vol_chg_1,True,price_volume
g_liquidity_rel_crowding_proxy_raw_to_amount_ratio_12,30min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·拥挤度原始代理相对成交额比率12,衡量 拥挤度原始代理 相对锚点 成交额比率12 的偏离程度，反映相对强弱。,g_liquidity_rel_crowding_proxy_raw_to_amount_ratio_12 = (列(拥挤度原始代理) - 列(成交额比率12)) / (|列(成交额比率12)| + EPS),g_liquidity rel crowding_proxy_raw to amount_ratio_12,True,price_volume
g_liquidity_rel_crowding_proxy_raw_to_vol_chg_1,30min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·拥挤度原始代理相对成交量变化1,衡量 拥挤度原始代理 相对锚点 成交量变化1 的偏离程度，反映相对强弱。,g_liquidity_rel_crowding_proxy_raw_to_vol_chg_1 = (列(拥挤度原始代理) - 列(成交量变化1)) / (|列(成交量变化1)| + EPS),g_liquidity rel crowding_proxy_raw to vol_chg_1,True,price_volume
g_liquidity_rel_vol_chg_1_to_amount_ratio_12,30min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·成交量变化1相对成交额比率12,衡量 成交量变化1 相对锚点 成交额比率12 的偏离程度，反映相对强弱。,g_liquidity_rel_vol_chg_1_to_amount_ratio_12 = (列(成交量变化1) - 列(成交额比率12)) / (|列(成交额比率12)| + EPS),g_liquidity rel vol_chg_1 to amount_ratio_12,True,price_volume
g_liquidity_sym_amount_ratio_12__context_intraday_mood,30min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·成交额比率12-日内情绪上下文对称价差,构造 成交额比率12 与 日内情绪上下文 的对称归一化价差，减少量纲影响。,g_liquidity_sym_amount_ratio_12__context_intraday_mood = (列(成交额比率12) - 列(日内情绪上下文)) / (|列(成交额比率12)| + |列(日内情绪上下文)| + EPS),"g_liquidity symmetric spread amount_ratio_12,context_intraday_mood",True,price_volume
g_liquidity_sym_amount_ratio_12__context_liquidity_20d,30min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·成交额比率12-20日流动性上下文对称价差,构造 成交额比率12 与 20日流动性上下文 的对称归一化价差，减少量纲影响。,g_liquidity_sym_amount_ratio_12__context_liquidity_20d = (列(成交额比率12) - 列(20日流动性上下文)) / (|列(成交额比率12)| + |列(20日流动性上下文)| + EPS),"g_liquidity symmetric spread amount_ratio_12,context_liquidity_20d",True,price_volume
g_liquidity_sym_amount_ratio_12__context_trend_20d,30min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·成交额比率12-20日趋势上下文对称价差,构造 成交额比率12 与 20日趋势上下文 的对称归一化价差，减少量纲影响。,g_liquidity_sym_amount_ratio_12__context_trend_20d = (列(成交额比率12) - 列(20日趋势上下文)) / (|列(成交额比率12)| + |列(20日趋势上下文)| + EPS),"g_liquidity symmetric spread amount_ratio_12,context_trend_20d",True,price_volume
g_liquidity_sym_amount_ratio_12__crowding_proxy_raw,30min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·成交额比率12-拥挤度原始代理对称价差,构造 成交额比率12 与 拥挤度原始代理 的对称归一化价差，减少量纲影响。,g_liquidity_sym_amount_ratio_12__crowding_proxy_raw = (列(成交额比率12) - 列(拥挤度原始代理)) / (|列(成交额比率12)| + |列(拥挤度原始代理)| + EPS),"g_liquidity symmetric spread amount_ratio_12,crowding_proxy_raw",True,price_volume
g_liquidity_sym_amount_ratio_12__vol_chg_1,30min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·成交额比率12-成交量变化1对称价差,构造 成交额比率12 与 成交量变化1 的对称归一化价差，减少量纲影响。,g_liquidity_sym_amount_ratio_12__vol_chg_1 = (列(成交额比率12) - 列(成交量变化1)) / (|列(成交额比率12)| + |列(成交量变化1)| + EPS),"g_liquidity symmetric spread amount_ratio_12,vol_chg_1",True,price_volume
g_liquidity_sym_context_intraday_mood__context_trend_20d,30min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·日内情绪上下文-20日趋势上下文对称价差,构造 日内情绪上下文 与 20日趋势上下文 的对称归一化价差，减少量纲影响。,g_liquidity_sym_context_intraday_mood__context_trend_20d = (列(日内情绪上下文) - 列(20日趋势上下文)) / (|列(日内情绪上下文)| + |列(20日趋势上下文)| + EPS),"g_liquidity symmetric spread context_intraday_mood,context_trend_20d",True,price_volume
g_liquidity_sym_context_liquidity_20d__context_intraday_mood,30min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·20日流动性上下文-日内情绪上下文对称价差,构造 20日流动性上下文 与 日内情绪上下文 的对称归一化价差，减少量纲影响。,g_liquidity_sym_context_liquidity_20d__context_intraday_mood = (列(20日流动性上下文) - 列(日内情绪上下文)) / (|列(20日流动性上下文)| + |列(日内情绪上下文)| + EPS),"g_liquidity symmetric spread context_liquidity_20d,context_intraday_mood",True,price_volume
g_liquidity_sym_context_liquidity_20d__context_trend_20d,30min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·20日流动性上下文-20日趋势上下文对称价差,构造 20日流动性上下文 与 20日趋势上下文 的对称归一化价差，减少量纲影响。,g_liquidity_sym_context_liquidity_20d__context_trend_20d = (列(20日流动性上下文) - 列(20日趋势上下文)) / (|列(20日流动性上下文)| + |列(20日趋势上下文)| + EPS),"g_liquidity symmetric spread context_liquidity_20d,context_trend_20d",True,price_volume
g_liquidity_sym_crowding_proxy_raw__context_intraday_mood,30min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·拥挤度原始代理-日内情绪上下文对称价差,构造 拥挤度原始代理 与 日内情绪上下文 的对称归一化价差，减少量纲影响。,g_liquidity_sym_crowding_proxy_raw__context_intraday_mood = (列(拥挤度原始代理) - 列(日内情绪上下文)) / (|列(拥挤度原始代理)| + |列(日内情绪上下文)| + EPS),"g_liquidity symmetric spread crowding_proxy_raw,context_intraday_mood",True,price_volume
g_liquidity_sym_crowding_proxy_raw__context_liquidity_20d,30min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·拥挤度原始代理-20日流动性上下文对称价差,构造 拥挤度原始代理 与 20日流动性上下文 的对称归一化价差，减少量纲影响。,g_liquidity_sym_crowding_proxy_raw__context_liquidity_20d = (列(拥挤度原始代理) - 列(20日流动性上下文)) / (|列(拥挤度原始代理)| + |列(20日流动性上下文)| + EPS),"g_liquidity symmetric spread crowding_proxy_raw,context_liquidity_20d",True,price_volume
g_liquidity_sym_crowding_proxy_raw__context_trend_20d,30min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·拥挤度原始代理-20日趋势上下文对称价差,构造 拥挤度原始代理 与 20日趋势上下文 的对称归一化价差，减少量纲影响。,g_liquidity_sym_crowding_proxy_raw__context_trend_20d = (列(拥挤度原始代理) - 列(20日趋势上下文)) / (|列(拥挤度原始代理)| + |列(20日趋势上下文)| + EPS),"g_liquidity symmetric spread crowding_proxy_raw,context_trend_20d",True,price_volume
g_liquidity_sym_vol_chg_1__context_intraday_mood,30min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·成交量变化1-日内情绪上下文对称价差,构造 成交量变化1 与 日内情绪上下文 的对称归一化价差，减少量纲影响。,g_liquidity_sym_vol_chg_1__context_intraday_mood = (列(成交量变化1) - 列(日内情绪上下文)) / (|列(成交量变化1)| + |列(日内情绪上下文)| + EPS),"g_liquidity symmetric spread vol_chg_1,context_intraday_mood",True,price_volume
g_liquidity_sym_vol_chg_1__context_liquidity_20d,30min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·成交量变化1-20日流动性上下文对称价差,构造 成交量变化1 与 20日流动性上下文 的对称归一化价差，减少量纲影响。,g_liquidity_sym_vol_chg_1__context_liquidity_20d = (列(成交量变化1) - 列(20日流动性上下文)) / (|列(成交量变化1)| + |列(20日流动性上下文)| + EPS),"g_liquidity symmetric spread vol_chg_1,context_liquidity_20d",True,price_volume
g_liquidity_sym_vol_chg_1__context_trend_20d,30min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·成交量变化1-20日趋势上下文对称价差,构造 成交量变化1 与 20日趋势上下文 的对称归一化价差，减少量纲影响。,g_liquidity_sym_vol_chg_1__context_trend_20d = (列(成交量变化1) - 列(20日趋势上下文)) / (|列(成交量变化1)| + |列(20日趋势上下文)| + EPS),"g_liquidity symmetric spread vol_chg_1,context_trend_20d",True,price_volume
g_liquidity_sym_vol_chg_1__crowding_proxy_raw,30min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·成交量变化1-拥挤度原始代理对称价差,构造 成交量变化1 与 拥挤度原始代理 的对称归一化价差，减少量纲影响。,g_liquidity_sym_vol_chg_1__crowding_proxy_raw = (列(成交量变化1) - 列(拥挤度原始代理)) / (|列(成交量变化1)| + |列(拥挤度原始代理)| + EPS),"g_liquidity symmetric spread vol_chg_1,crowding_proxy_raw",True,price_volume
g_liquidity_tanh_amount_ratio_12,30min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·成交额比率12压缩,对 成交额比率12 做 tanh 压缩，降低极值影响，提升稳健性。,g_liquidity_tanh_amount_ratio_12 = tanh(列(成交额比率12)),g_liquidity tanh amount_ratio_12,True,price_volume
g_liquidity_tanh_context_intraday_mood,30min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·日内情绪上下文压缩,对 日内情绪上下文 做 tanh 压缩，降低极值影响，提升稳健性。,g_liquidity_tanh_context_intraday_mood = tanh(列(日内情绪上下文)),g_liquidity tanh context_intraday_mood,True,price_volume
g_liquidity_tanh_context_liquidity_20d,30min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·20日流动性上下文压缩,对 20日流动性上下文 做 tanh 压缩，降低极值影响，提升稳健性。,g_liquidity_tanh_context_liquidity_20d = tanh(列(20日流动性上下文)),g_liquidity tanh context_liquidity_20d,True,price_volume
g_liquidity_tanh_context_quality_20d,30min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·20日质量上下文压缩,对 20日质量上下文 做 tanh 压缩，降低极值影响，提升稳健性。,g_liquidity_tanh_context_quality_20d = tanh(列(20日质量上下文)),g_liquidity tanh context_quality_20d,True,price_volume
g_liquidity_tanh_context_trend_20d,30min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·20日趋势上下文压缩,对 20日趋势上下文 做 tanh 压缩，降低极值影响，提升稳健性。,g_liquidity_tanh_context_trend_20d = tanh(列(20日趋势上下文)),g_liquidity tanh context_trend_20d,True,price_volume
g_liquidity_tanh_crowding_proxy_raw,30min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·拥挤度原始代理压缩,对 拥挤度原始代理 做 tanh 压缩，降低极值影响，提升稳健性。,g_liquidity_tanh_crowding_proxy_raw = tanh(列(拥挤度原始代理)),g_liquidity tanh crowding_proxy_raw,True,price_volume
g_liquidity_tanh_vol_chg_1,30min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·成交量变化1压缩,对 成交量变化1 做 tanh 压缩，降低极值影响，提升稳健性。,g_liquidity_tanh_vol_chg_1 = tanh(列(成交量变化1)),g_liquidity tanh vol_chg_1,True,price_volume
g_reversal_diff_ma_gap_12__crowding_proxy_raw,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·均线偏离12-拥挤度原始代理差值,比较 均线偏离12 与 拥挤度原始代理 的相对强弱，突出两者差异变化。,g_reversal_diff_ma_gap_12__crowding_proxy_raw = 列(均线偏离12) - 列(拥挤度原始代理),g_reversal diff ma_gap_12-crowding_proxy_raw,True,price_volume
g_reversal_diff_ma_gap_12__vol_chg_1,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·均线偏离12-成交量变化1差值,比较 均线偏离12 与 成交量变化1 的相对强弱，突出两者差异变化。,g_reversal_diff_ma_gap_12__vol_chg_1 = 列(均线偏离12) - 列(成交量变化1),g_reversal diff ma_gap_12-vol_chg_1,True,price_volume
g_reversal_diff_ret_1__crowding_proxy_raw,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·1期收益率-拥挤度原始代理差值,比较 1期收益率 与 拥挤度原始代理 的相对强弱，突出两者差异变化。,g_reversal_diff_ret_1__crowding_proxy_raw = 列(1期收益率) - 列(拥挤度原始代理),g_reversal diff ret_1-crowding_proxy_raw,True,price_volume
g_reversal_diff_ret_1__ma_gap_12,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·1期收益率-均线偏离12差值,比较 1期收益率 与 均线偏离12 的相对强弱，突出两者差异变化。,g_reversal_diff_ret_1__ma_gap_12 = 列(1期收益率) - 列(均线偏离12),g_reversal diff ret_1-ma_gap_12,True,price_volume
g_reversal_diff_ret_1__ret_3,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·1期收益率-3期收益率差值,比较 1期收益率 与 3期收益率 的相对强弱，突出两者差异变化。,g_reversal_diff_ret_1__ret_3 = 列(1期收益率) - 列(3期收益率),g_reversal diff ret_1-ret_3,True,price_volume
g_reversal_diff_ret_1__ret_6,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·1期收益率-6期收益率差值,比较 1期收益率 与 6期收益率 的相对强弱，突出两者差异变化。,g_reversal_diff_ret_1__ret_6 = 列(1期收益率) - 列(6期收益率),g_reversal diff ret_1-ret_6,True,price_volume
g_reversal_diff_ret_1__vol_chg_1,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·1期收益率-成交量变化1差值,比较 1期收益率 与 成交量变化1 的相对强弱，突出两者差异变化。,g_reversal_diff_ret_1__vol_chg_1 = 列(1期收益率) - 列(成交量变化1),g_reversal diff ret_1-vol_chg_1,True,price_volume
g_reversal_diff_ret_3__crowding_proxy_raw,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·3期收益率-拥挤度原始代理差值,比较 3期收益率 与 拥挤度原始代理 的相对强弱，突出两者差异变化。,g_reversal_diff_ret_3__crowding_proxy_raw = 列(3期收益率) - 列(拥挤度原始代理),g_reversal diff ret_3-crowding_proxy_raw,True,price_volume
g_reversal_diff_ret_3__ma_gap_12,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·3期收益率-均线偏离12差值,比较 3期收益率 与 均线偏离12 的相对强弱，突出两者差异变化。,g_reversal_diff_ret_3__ma_gap_12 = 列(3期收益率) - 列(均线偏离12),g_reversal diff ret_3-ma_gap_12,True,price_volume
g_reversal_diff_ret_3__ret_6,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·3期收益率-6期收益率差值,比较 3期收益率 与 6期收益率 的相对强弱，突出两者差异变化。,g_reversal_diff_ret_3__ret_6 = 列(3期收益率) - 列(6期收益率),g_reversal diff ret_3-ret_6,True,price_volume
g_reversal_diff_ret_3__vol_chg_1,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·3期收益率-成交量变化1差值,比较 3期收益率 与 成交量变化1 的相对强弱，突出两者差异变化。,g_reversal_diff_ret_3__vol_chg_1 = 列(3期收益率) - 列(成交量变化1),g_reversal diff ret_3-vol_chg_1,True,price_volume
g_reversal_diff_ret_6__crowding_proxy_raw,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·6期收益率-拥挤度原始代理差值,比较 6期收益率 与 拥挤度原始代理 的相对强弱，突出两者差异变化。,g_reversal_diff_ret_6__crowding_proxy_raw = 列(6期收益率) - 列(拥挤度原始代理),g_reversal diff ret_6-crowding_proxy_raw,True,price_volume
g_reversal_diff_ret_6__ma_gap_12,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·6期收益率-均线偏离12差值,比较 6期收益率 与 均线偏离12 的相对强弱，突出两者差异变化。,g_reversal_diff_ret_6__ma_gap_12 = 列(6期收益率) - 列(均线偏离12),g_reversal diff ret_6-ma_gap_12,True,price_volume
g_reversal_diff_ret_6__vol_chg_1,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·6期收益率-成交量变化1差值,比较 6期收益率 与 成交量变化1 的相对强弱，突出两者差异变化。,g_reversal_diff_ret_6__vol_chg_1 = 列(6期收益率) - 列(成交量变化1),g_reversal diff ret_6-vol_chg_1,True,price_volume
g_reversal_diff_vol_chg_1__crowding_proxy_raw,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·成交量变化1-拥挤度原始代理差值,比较 成交量变化1 与 拥挤度原始代理 的相对强弱，突出两者差异变化。,g_reversal_diff_vol_chg_1__crowding_proxy_raw = 列(成交量变化1) - 列(拥挤度原始代理),g_reversal diff vol_chg_1-crowding_proxy_raw,True,price_volume
g_reversal_lvl_context_intraday_mood,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·日内情绪上下文原值,直接使用 日内情绪上下文 作为 量价反转包 信号，反映该基础指标的绝对水平。,g_reversal_lvl_context_intraday_mood = 列(日内情绪上下文),g_reversal level context_intraday_mood,True,price_volume
g_reversal_lvl_context_trend_20d,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·20日趋势上下文原值,直接使用 20日趋势上下文 作为 量价反转包 信号，反映该基础指标的绝对水平。,g_reversal_lvl_context_trend_20d = 列(20日趋势上下文),g_reversal level context_trend_20d,True,price_volume
g_reversal_lvl_crowding_proxy_raw,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·拥挤度原始代理原值,直接使用 拥挤度原始代理 作为 量价反转包 信号，反映该基础指标的绝对水平。,g_reversal_lvl_crowding_proxy_raw = 列(拥挤度原始代理),g_reversal level crowding_proxy_raw,True,price_volume
g_reversal_lvl_ma_gap_12,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·均线偏离12原值,直接使用 均线偏离12 作为 量价反转包 信号，反映该基础指标的绝对水平。,g_reversal_lvl_ma_gap_12 = 列(均线偏离12),g_reversal level ma_gap_12,True,price_volume
g_reversal_lvl_ret_1,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·1期收益率原值,直接使用 1期收益率 作为 量价反转包 信号，反映该基础指标的绝对水平。,g_reversal_lvl_ret_1 = 列(1期收益率),g_reversal level ret_1,True,price_volume
g_reversal_lvl_ret_3,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·3期收益率原值,直接使用 3期收益率 作为 量价反转包 信号，反映该基础指标的绝对水平。,g_reversal_lvl_ret_3 = 列(3期收益率),g_reversal level ret_3,True,price_volume
g_reversal_lvl_ret_6,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·6期收益率原值,直接使用 6期收益率 作为 量价反转包 信号，反映该基础指标的绝对水平。,g_reversal_lvl_ret_6 = 列(6期收益率),g_reversal level ret_6,True,price_volume
g_reversal_lvl_vol_chg_1,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·成交量变化1原值,直接使用 成交量变化1 作为 量价反转包 信号，反映该基础指标的绝对水平。,g_reversal_lvl_vol_chg_1 = 列(成交量变化1),g_reversal level vol_chg_1,True,price_volume
g_reversal_neg_context_intraday_mood,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·日内情绪上下文反向,对 日内情绪上下文 取负，构造方向相反的因子暴露。,g_reversal_neg_context_intraday_mood = -列(日内情绪上下文),g_reversal negative context_intraday_mood,True,price_volume
g_reversal_neg_context_trend_20d,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·20日趋势上下文反向,对 20日趋势上下文 取负，构造方向相反的因子暴露。,g_reversal_neg_context_trend_20d = -列(20日趋势上下文),g_reversal negative context_trend_20d,True,price_volume
g_reversal_neg_crowding_proxy_raw,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·拥挤度原始代理反向,对 拥挤度原始代理 取负，构造方向相反的因子暴露。,g_reversal_neg_crowding_proxy_raw = -列(拥挤度原始代理),g_reversal negative crowding_proxy_raw,True,price_volume
g_reversal_neg_ma_gap_12,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·均线偏离12反向,对 均线偏离12 取负，构造方向相反的因子暴露。,g_reversal_neg_ma_gap_12 = -列(均线偏离12),g_reversal negative ma_gap_12,True,price_volume
g_reversal_neg_ret_1,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·1期收益率反向,对 1期收益率 取负，构造方向相反的因子暴露。,g_reversal_neg_ret_1 = -列(1期收益率),g_reversal negative ret_1,True,price_volume
g_reversal_neg_ret_3,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·3期收益率反向,对 3期收益率 取负，构造方向相反的因子暴露。,g_reversal_neg_ret_3 = -列(3期收益率),g_reversal negative ret_3,True,price_volume
g_reversal_neg_ret_6,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·6期收益率反向,对 6期收益率 取负，构造方向相反的因子暴露。,g_reversal_neg_ret_6 = -列(6期收益率),g_reversal negative ret_6,True,price_volume
g_reversal_neg_vol_chg_1,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·成交量变化1反向,对 成交量变化1 取负，构造方向相反的因子暴露。,g_reversal_neg_vol_chg_1 = -列(成交量变化1),g_reversal negative vol_chg_1,True,price_volume
g_reversal_ratio_ma_gap_12__crowding_proxy_raw,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·均线偏离12/拥挤度原始代理比值,衡量 均线偏离12 相对 拥挤度原始代理 的比例关系，体现结构性偏离。,g_reversal_ratio_ma_gap_12__crowding_proxy_raw = 列(均线偏离12) / (|列(拥挤度原始代理)| + EPS),g_reversal ratio ma_gap_12/crowding_proxy_raw,True,price_volume
g_reversal_ratio_ma_gap_12__vol_chg_1,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·均线偏离12/成交量变化1比值,衡量 均线偏离12 相对 成交量变化1 的比例关系，体现结构性偏离。,g_reversal_ratio_ma_gap_12__vol_chg_1 = 列(均线偏离12) / (|列(成交量变化1)| + EPS),g_reversal ratio ma_gap_12/vol_chg_1,True,price_volume
g_reversal_ratio_ret_1__crowding_proxy_raw,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·1期收益率/拥挤度原始代理比值,衡量 1期收益率 相对 拥挤度原始代理 的比例关系，体现结构性偏离。,g_reversal_ratio_ret_1__crowding_proxy_raw = 列(1期收益率) / (|列(拥挤度原始代理)| + EPS),g_reversal ratio ret_1/crowding_proxy_raw,True,price_volume
g_reversal_ratio_ret_1__ma_gap_12,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·1期收益率/均线偏离12比值,衡量 1期收益率 相对 均线偏离12 的比例关系，体现结构性偏离。,g_reversal_ratio_ret_1__ma_gap_12 = 列(1期收益率) / (|列(均线偏离12)| + EPS),g_reversal ratio ret_1/ma_gap_12,True,price_volume
g_reversal_ratio_ret_1__ret_3,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·1期收益率/3期收益率比值,衡量 1期收益率 相对 3期收益率 的比例关系，体现结构性偏离。,g_reversal_ratio_ret_1__ret_3 = 列(1期收益率) / (|列(3期收益率)| + EPS),g_reversal ratio ret_1/ret_3,True,price_volume
g_reversal_ratio_ret_1__ret_6,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·1期收益率/6期收益率比值,衡量 1期收益率 相对 6期收益率 的比例关系，体现结构性偏离。,g_reversal_ratio_ret_1__ret_6 = 列(1期收益率) / (|列(6期收益率)| + EPS),g_reversal ratio ret_1/ret_6,True,price_volume
g_reversal_ratio_ret_1__vol_chg_1,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·1期收益率/成交量变化1比值,衡量 1期收益率 相对 成交量变化1 的比例关系，体现结构性偏离。,g_reversal_ratio_ret_1__vol_chg_1 = 列(1期收益率) / (|列(成交量变化1)| + EPS),g_reversal ratio ret_1/vol_chg_1,True,price_volume
g_reversal_ratio_ret_3__crowding_proxy_raw,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·3期收益率/拥挤度原始代理比值,衡量 3期收益率 相对 拥挤度原始代理 的比例关系，体现结构性偏离。,g_reversal_ratio_ret_3__crowding_proxy_raw = 列(3期收益率) / (|列(拥挤度原始代理)| + EPS),g_reversal ratio ret_3/crowding_proxy_raw,True,price_volume
g_reversal_ratio_ret_3__ma_gap_12,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·3期收益率/均线偏离12比值,衡量 3期收益率 相对 均线偏离12 的比例关系，体现结构性偏离。,g_reversal_ratio_ret_3__ma_gap_12 = 列(3期收益率) / (|列(均线偏离12)| + EPS),g_reversal ratio ret_3/ma_gap_12,True,price_volume
g_reversal_ratio_ret_3__ret_6,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·3期收益率/6期收益率比值,衡量 3期收益率 相对 6期收益率 的比例关系，体现结构性偏离。,g_reversal_ratio_ret_3__ret_6 = 列(3期收益率) / (|列(6期收益率)| + EPS),g_reversal ratio ret_3/ret_6,True,price_volume
g_reversal_ratio_ret_3__vol_chg_1,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·3期收益率/成交量变化1比值,衡量 3期收益率 相对 成交量变化1 的比例关系，体现结构性偏离。,g_reversal_ratio_ret_3__vol_chg_1 = 列(3期收益率) / (|列(成交量变化1)| + EPS),g_reversal ratio ret_3/vol_chg_1,True,price_volume
g_reversal_ratio_ret_6__crowding_proxy_raw,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·6期收益率/拥挤度原始代理比值,衡量 6期收益率 相对 拥挤度原始代理 的比例关系，体现结构性偏离。,g_reversal_ratio_ret_6__crowding_proxy_raw = 列(6期收益率) / (|列(拥挤度原始代理)| + EPS),g_reversal ratio ret_6/crowding_proxy_raw,True,price_volume
g_reversal_ratio_ret_6__ma_gap_12,30min,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·6期收益率/均线偏离12比值,衡量 6期收益率 相对 均线偏离12 的比例关系，体现结构性偏离。,g_reversal_ratio_ret_6__ma_gap_12 = 列(6期收益率) / (|列(均线偏离12)| + EPS),g_reversal ratio ret_6/ma_gap_12,True,price_volume
