factor,freq,factor_group_label,factor_package,factor_packages,name_cn,meaning_cn,formula_cn,description,used_in_run,factor_group_key
g_reversal_sym_ret_3d__overnight_gap,D,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·收益3d-overnight偏离对称价差,构造 收益3d 与 overnight偏离 的对称归一化价差，减少量纲影响。,g_reversal_sym_ret_3d__overnight_gap = (列(收益3d) - 列(overnight偏离)) / (|列(收益3d)| + |列(overnight偏离)| + EPS),"g_reversal symmetric spread ret_3d,overnight_gap",False,price_volume
g_reversal_sym_ret_3d__ret_5d,D,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·收益3d-收益5d对称价差,构造 收益3d 与 收益5d 的对称归一化价差，减少量纲影响。,g_reversal_sym_ret_3d__ret_5d = (列(收益3d) - 列(收益5d)) / (|列(收益3d)| + |列(收益5d)| + EPS),"g_reversal symmetric spread ret_3d,ret_5d",False,price_volume
g_reversal_sym_ret_5d__body_ratio,D,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·收益5d-bodyratio对称价差,构造 收益5d 与 bodyratio 的对称归一化价差，减少量纲影响。,g_reversal_sym_ret_5d__body_ratio = (列(收益5d) - 列(bodyratio)) / (|列(收益5d)| + |列(bodyratio)| + EPS),"g_reversal symmetric spread ret_5d,body_ratio",False,price_volume
g_reversal_sym_ret_5d__close_pos,D,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·收益5d-收盘pos对称价差,构造 收益5d 与 收盘pos 的对称归一化价差，减少量纲影响。,g_reversal_sym_ret_5d__close_pos = (列(收益5d) - 列(收盘pos)) / (|列(收益5d)| + |列(收盘pos)| + EPS),"g_reversal symmetric spread ret_5d,close_pos",False,price_volume
g_reversal_sym_ret_5d__overnight_gap,D,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·收益5d-overnight偏离对称价差,构造 收益5d 与 overnight偏离 的对称归一化价差，减少量纲影响。,g_reversal_sym_ret_5d__overnight_gap = (列(收益5d) - 列(overnight偏离)) / (|列(收益5d)| + |列(overnight偏离)| + EPS),"g_reversal symmetric spread ret_5d,overnight_gap",False,price_volume
g_reversal_tanh_body_ratio,D,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·bodyratio压缩,对 bodyratio 做 tanh 压缩，降低极值影响，提升稳健性。,g_reversal_tanh_body_ratio = tanh(列(bodyratio)),g_reversal tanh body_ratio,False,price_volume
g_reversal_tanh_close_pos,D,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·收盘pos压缩,对 收盘pos 做 tanh 压缩，降低极值影响，提升稳健性。,g_reversal_tanh_close_pos = tanh(列(收盘pos)),g_reversal tanh close_pos,False,price_volume
g_reversal_tanh_last30_momentum,D,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·last30动量压缩,对 last30动量 做 tanh 压缩，降低极值影响，提升稳健性。,g_reversal_tanh_last30_momentum = tanh(列(last30动量)),g_reversal tanh last30_momentum,False,price_volume
g_reversal_tanh_morning_momentum_30m,D,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·morning动量30m压缩,对 morning动量30m 做 tanh 压缩，降低极值影响，提升稳健性。,g_reversal_tanh_morning_momentum_30m = tanh(列(morning动量30m)),g_reversal tanh morning_momentum_30m,False,price_volume
g_reversal_tanh_overnight_gap,D,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·overnight偏离压缩,对 overnight偏离 做 tanh 压缩，降低极值影响，提升稳健性。,g_reversal_tanh_overnight_gap = tanh(列(overnight偏离)),g_reversal tanh overnight_gap,False,price_volume
g_reversal_tanh_ret_1d,D,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·收益1d压缩,对 收益1d 做 tanh 压缩，降低极值影响，提升稳健性。,g_reversal_tanh_ret_1d = tanh(列(收益1d)),g_reversal tanh ret_1d,False,price_volume
g_reversal_tanh_ret_3d,D,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·收益3d压缩,对 收益3d 做 tanh 压缩，降低极值影响，提升稳健性。,g_reversal_tanh_ret_3d = tanh(列(收益3d)),g_reversal tanh ret_3d,False,price_volume
g_reversal_tanh_ret_5d,D,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·收益5d压缩,对 收益5d 做 tanh 压缩，降低极值影响，提升稳健性。,g_reversal_tanh_ret_5d = tanh(列(收益5d)),g_reversal tanh ret_5d,False,price_volume
g_reversal_tanh_signed_vol_imbalance_5m,D,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·signed成交量imbalance5m压缩,对 signed成交量imbalance5m 做 tanh 压缩，降低极值影响，提升稳健性。,g_reversal_tanh_signed_vol_imbalance_5m = tanh(列(signed成交量imbalance5m)),g_reversal tanh signed_vol_imbalance_5m,False,price_volume
g_reversal_tanh_vwap30_vs_day,D,Price-Volume / Non-Fundamental Packages,reversal,reversal,量价反转包·vwap30vsday压缩,对 vwap30vsday 做 tanh 压缩，降低极值影响，提升稳健性。,g_reversal_tanh_vwap30_vs_day = tanh(列(vwap30vsday)),g_reversal tanh vwap30_vs_day,False,price_volume
rev_1,D,Price-Volume / Non-Fundamental Packages,reversal,reversal,反转均值回复·rev1,反转均值回复因子，刻画：1-day reversal,按定义计算：1-day reversal,1-day reversal,False,price_volume
rev_3,D,Price-Volume / Non-Fundamental Packages,reversal,reversal,反转均值回复·rev3,反转均值回复因子，刻画：3-day reversal,按定义计算：3-day reversal,3-day reversal,False,price_volume
