factor,freq,factor_group_label,factor_package,factor_packages,name_cn,meaning_cn,formula_cn,description,used_in_run,factor_group_key
g_context_sym_barra_size_proxy__barra_liquidity_proxy,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barrasize代理-barra流动性代理对称价差,构造 barrasize代理 与 barra流动性代理 的对称归一化价差，减少量纲影响。,g_context_sym_barra_size_proxy__barra_liquidity_proxy = (列(barrasize代理) - 列(barra流动性代理)) / (|列(barrasize代理)| + |列(barra流动性代理)| + EPS),"g_context symmetric spread barra_size_proxy,barra_liquidity_proxy",False,price_volume
g_context_sym_barra_size_proxy__barra_momentum_proxy,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barrasize代理-barra动量代理对称价差,构造 barrasize代理 与 barra动量代理 的对称归一化价差，减少量纲影响。,g_context_sym_barra_size_proxy__barra_momentum_proxy = (列(barrasize代理) - 列(barra动量代理)) / (|列(barrasize代理)| + |列(barra动量代理)| + EPS),"g_context symmetric spread barra_size_proxy,barra_momentum_proxy",False,price_volume
g_context_sym_barra_size_proxy__barra_volatility_proxy,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barrasize代理-barravolatility代理对称价差,构造 barrasize代理 与 barravolatility代理 的对称归一化价差，减少量纲影响。,g_context_sym_barra_size_proxy__barra_volatility_proxy = (列(barrasize代理) - 列(barravolatility代理)) / (|列(barrasize代理)| + |列(barravolatility代理)| + EPS),"g_context symmetric spread barra_size_proxy,barra_volatility_proxy",False,price_volume
g_context_sym_barra_size_proxy__ret_20d,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barrasize代理-收益20d对称价差,构造 barrasize代理 与 收益20d 的对称归一化价差，减少量纲影响。,g_context_sym_barra_size_proxy__ret_20d = (列(barrasize代理) - 列(收益20d)) / (|列(barrasize代理)| + |列(收益20d)| + EPS),"g_context symmetric spread barra_size_proxy,ret_20d",False,price_volume
g_context_sym_barra_volatility_proxy__barra_beta_proxy,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barravolatility代理-barrabeta代理对称价差,构造 barravolatility代理 与 barrabeta代理 的对称归一化价差，减少量纲影响。,g_context_sym_barra_volatility_proxy__barra_beta_proxy = (列(barravolatility代理) - 列(barrabeta代理)) / (|列(barravolatility代理)| + |列(barrabeta代理)| + EPS),"g_context symmetric spread barra_volatility_proxy,barra_beta_proxy",False,price_volume
g_context_sym_barra_volatility_proxy__barra_liquidity_proxy,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barravolatility代理-barra流动性代理对称价差,构造 barravolatility代理 与 barra流动性代理 的对称归一化价差，减少量纲影响。,g_context_sym_barra_volatility_proxy__barra_liquidity_proxy = (列(barravolatility代理) - 列(barra流动性代理)) / (|列(barravolatility代理)| + |列(barra流动性代理)| + EPS),"g_context symmetric spread barra_volatility_proxy,barra_liquidity_proxy",False,price_volume
g_context_sym_barra_volatility_proxy__ret_20d,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barravolatility代理-收益20d对称价差,构造 barravolatility代理 与 收益20d 的对称归一化价差，减少量纲影响。,g_context_sym_barra_volatility_proxy__ret_20d = (列(barravolatility代理) - 列(收益20d)) / (|列(barravolatility代理)| + |列(收益20d)| + EPS),"g_context symmetric spread barra_volatility_proxy,ret_20d",False,price_volume
g_context_tanh_amihud_20,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·amihud20压缩,对 amihud20 做 tanh 压缩，降低极值影响，提升稳健性。,g_context_tanh_amihud_20 = tanh(列(amihud20)),g_context tanh amihud_20,False,price_volume
g_context_tanh_barra_beta_proxy,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barrabeta代理压缩,对 barrabeta代理 做 tanh 压缩，降低极值影响，提升稳健性。,g_context_tanh_barra_beta_proxy = tanh(列(barrabeta代理)),g_context tanh barra_beta_proxy,False,price_volume
g_context_tanh_barra_liquidity_proxy,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barra流动性代理压缩,对 barra流动性代理 做 tanh 压缩，降低极值影响，提升稳健性。,g_context_tanh_barra_liquidity_proxy = tanh(列(barra流动性代理)),g_context tanh barra_liquidity_proxy,False,price_volume
g_context_tanh_barra_momentum_proxy,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barra动量代理压缩,对 barra动量代理 做 tanh 压缩，降低极值影响，提升稳健性。,g_context_tanh_barra_momentum_proxy = tanh(列(barra动量代理)),g_context tanh barra_momentum_proxy,False,price_volume
g_context_tanh_barra_size_proxy,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barrasize代理压缩,对 barrasize代理 做 tanh 压缩，降低极值影响，提升稳健性。,g_context_tanh_barra_size_proxy = tanh(列(barrasize代理)),g_context tanh barra_size_proxy,False,price_volume
g_context_tanh_barra_volatility_proxy,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barravolatility代理压缩,对 barravolatility代理 做 tanh 压缩，降低极值影响，提升稳健性。,g_context_tanh_barra_volatility_proxy = tanh(列(barravolatility代理)),g_context tanh barra_volatility_proxy,False,price_volume
g_context_tanh_crowding_proxy_raw,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·拥挤度原始代理压缩,对 拥挤度原始代理 做 tanh 压缩，降低极值影响，提升稳健性。,g_context_tanh_crowding_proxy_raw = tanh(列(拥挤度原始代理)),g_context tanh crowding_proxy_raw,False,price_volume
g_context_tanh_realized_vol_20,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·realized成交量20压缩,对 realized成交量20 做 tanh 压缩，降低极值影响，提升稳健性。,g_context_tanh_realized_vol_20 = tanh(列(realized成交量20)),g_context tanh realized_vol_20,False,price_volume
g_context_tanh_ret_20d,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·收益20d压缩,对 收益20d 做 tanh 压缩，降低极值影响，提升稳健性。,g_context_tanh_ret_20d = tanh(列(收益20d)),g_context tanh ret_20d,False,price_volume
ret_20d,D,Price-Volume / Non-Fundamental Packages,context,context,自动透传·收益20d,自动透传因子，刻画：auto passthrough: 收益20d,按定义计算：auto passthrough: 收益20d,auto passthrough: ret_20d,False,price_volume
